tmdb_id,title,release_date,year,original_language,runtime,genres,budget,revenue,popularity,vote_average,vote_count,director,top_actors,overview,success_label,success_reason
744653,The Thursday Murder Club,2025-08-22,2025,en,118,"Comedy, Mystery, Crime",0,0,9.7146,6.658,665,Chris Columbus,"Helen Mirren, Pierce Brosnan, Ben Kingsley",A group of senior sleuths passionate about solving cold cases get plunged into a real-life murder mystery in this comic crime caper.,Average/Positive,Decent user score (no financials)
62213,Dark Shadows,2012-05-09,2012,en,113,"Comedy, Fantasy",150000000,245527149,10.1438,6.097,7427,Tim Burton,"Johnny Depp, Michelle Pfeiffer, Eva Green",Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.,Hit,Revenue >= 1.2x budget and decent ratings
509,Notting Hill,1999-05-21,1999,en,124,"Romance, Comedy",42000000,363889678,9.9201,7.264,6455,Roger Michell,"Julia Roberts, Hugh Grant, Gina McKee",London bookstore owner William Thacker's quiet life turns upside down when a chance encounter with famous actress Anna Scott sparks an unlikely romance challenged by their vastly different worlds.,Blockbuster,"Revenue >= 2x budget (363889678 >= 84000000), strong user ratings"
9820,The Parent Trap,1998-07-28,1998,en,128,"Comedy, Family, Romance",15000000,92108518,10.6804,7.218,4367,Nancy Meyers,"Lindsay Lohan, Dennis Quaid, Natasha Richardson","Hallie Parker and Annie James are identical twins who were separated at a young age due to their parents' divorce. Unbeknownst to their parents, the girls are sent to the same summer camp, where they meet, discover the truth about their relationship, and come up with a plan to switch places in an effort to reunite their mother and father.",Blockbuster,"Revenue >= 2x budget (92108518 >= 30000000), strong user ratings"
1226406,Love Hurts,2025-02-06,2025,en,83,"Action, Comedy, Romance",18000000,17669058,9.8179,5.754,278,Jonathan Eusebio,"Ke Huy Quan, Ariana DeBose, Daniel Wu","A realtor is pulled back into the life he left behind after his former partner-in-crime resurfaces with an ominous message. With his crime-lord brother also on his trail, he must confront his past and the history he never fully buried.",Flop,Revenue < budget and low ratings
173185,It Boy,2013-03-06,2013,fr,92,Comedy,0,0,10.17,6.471,1527,David Moreau,"Virginie Efira, Pierre Niney, Gilles Cohen","38-year-old Alice has everything to become the next editor-in-chief of Rebelle magazine except for her uptight image. But when the young and charming Balthazar, barely 20, crosses Alice's path, she realizes that he holds the key to her promotion.",Average/Positive,Decent user score (no financials)
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023-07-31,2023,en,100,"Animation, Comedy, Action, Science Fiction",75000000,180513586,11.1451,7.209,1483,Jeff Rowe,"Micah Abbey, Shamon Brown Jr., Nicolas Cantu","After years of being sheltered from the human world, the Turtle brothers set out to win the hearts of New Yorkers and be accepted as normal teenagers through heroic acts. Their new friend April O'Neil helps them take on a mysterious crime syndicate, but they soon get in over their heads when an army of mutants is unleashed upon them.",Hit,Revenue >= 1.2x budget and decent ratings
1083420,Adulthood,2025-09-19,2025,en,97,"Comedy, Crime, Drama, Mystery",0,0,11.2778,5.821,39,Alex Winter,"Josh Gad, Kaya Scodelario, Anthony Carrigan","The lives of two siblings are completely upended when they discover a dead body, long buried in their parent’s basement, sending them down a rabbit hole of crime and murder.",Unknown,Insufficient financial data
257211,The Intern,2015-09-23,2015,en,121,Comedy,35000000,194564672,11.2019,7.225,7048,Nancy Meyers,"Robert De Niro, Anne Hathaway, Rene Russo","70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",Blockbuster,"Revenue >= 2x budget (194564672 >= 70000000), strong user ratings"
454626,Sonic the Hedgehog,2020-02-12,2020,en,99,"Action, Science Fiction, Comedy, Family",85000000,319715683,11.6049,7.299,10118,Jeff Fowler,"Ben Schwartz, James Marsden, Tika Sumpter","Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",Blockbuster,"Revenue >= 2x budget (319715683 >= 170000000), strong user ratings"
10330,Freaky Friday,2003-08-05,2003,en,96,"Family, Fantasy, Comedy",26000000,160846332,10.7789,6.56,4083,Mark Waters,"Lindsay Lohan, Jamie Lee Curtis, Harold Gould","Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when she's older. In turn, Anna detests Tess's fiancé. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.",Hit,Revenue >= 1.2x budget and decent ratings
138832,We're the Millers,2013-08-07,2013,en,110,"Comedy, Crime",37000000,270000000,11.6852,6.837,9191,Rawson Marshall Thurber,"Jennifer Aniston, Jason Sudeikis, Emma Roberts",A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,Hit,Revenue >= 1.2x budget and decent ratings
639720,IF,2024-05-08,2024,en,104,"Comedy, Fantasy, Family",110000000,190309707,10.7393,7.028,1443,John Krasinski,"Cailey Fleming, Ryan Reynolds, John Krasinski","After discovering she can see everyone's imaginary friends, a girl embarks on a magical adventure to reconnect forgotten imaginary friends with their kids.",Hit,Revenue >= 1.2x budget and decent ratings
593643,The Menu,2022-11-17,2022,en,107,"Comedy, Horror, Thriller",35000000,79628200,10.7015,7.173,5652,Mark Mylod,"Anya Taylor-Joy, Ralph Fiennes, Nicholas Hoult","A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",Blockbuster,"Revenue >= 2x budget (79628200 >= 70000000), strong user ratings"
19404,Dilwale Dulhania Le Jayenge,1995-10-20,1995,hi,190,"Comedy, Drama, Romance",13200000,100000000,10.546,8.5,4510,Aditya Chopra,"Kajol, Shah Rukh Khan, Amrish Puri","Raj is a rich, carefree, happy-go-lucky second generation NRI. Simran is the daughter of Chaudhary Baldev Singh, who in spite of being an NRI is very strict about adherence to Indian values. Simran has left for India to be married to her childhood fiancé. Raj leaves for India with a mission at his hands, to claim his lady love under the noses of her whole family. Thus begins a saga.",Blockbuster,"Revenue >= 2x budget (100000000 >= 26400000), strong user ratings"
893723,PAW Patrol: The Mighty Movie,2023-09-21,2023,en,87,"Family, Comedy, Adventure, Animation",30000000,202231360,11.0819,7.0,513,Cal Brunker,"Mckenna Grace, Taraji P. Henson, Marsai Martin","A magical meteor crash lands in Adventure City and gives the PAW Patrol pups superpowers, transforming them into The Mighty Pups.",Hit,Revenue >= 1.2x budget and decent ratings
9487,A Bug's Life,1998-11-25,1998,en,95,"Family, Animation, Adventure, Comedy, Drama",80000000,363258859,10.6828,6.972,9488,John Lasseter,"Dave Foley, Kevin Spacey, Julia Louis-Dreyfus","On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",Hit,Revenue >= 1.2x budget and decent ratings
787,Mr. & Mrs. Smith,2005-06-07,2005,en,120,"Action, Comedy, Drama, Thriller",110000000,487287646,11.8883,6.686,10844,Doug Liman,"Brad Pitt, Angelina Jolie, Vince Vaughn","A husband and wife struggle to keep their marriage alive until they realize they are both secretly working as assassins. Now, their respective assignments require them to kill each other.",Hit,Revenue >= 1.2x budget and decent ratings
810,Shrek the Third,2007-05-17,2007,en,93,"Fantasy, Adventure, Animation, Comedy, Family",160000000,813367380,12.4709,6.299,9437,Chris Miller,"Mike Myers, Eddie Murphy, Cameron Diaz","The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.",Hit,Revenue >= 1.2x budget and decent ratings
746036,The Fall Guy,2024-04-24,2024,en,127,"Action, Comedy, Romance",125000000,181073291,11.2894,6.992,3240,David Leitch,"Ryan Gosling, Emily Blunt, Aaron Taylor-Johnson","Fresh off an almost career-ending accident, stuntman Colt Seavers has to track down a missing movie star, solve a conspiracy and try to win back the love of his life while still doing his day job.",Hit,Revenue >= 1.2x budget and decent ratings
5174,Rush Hour 3,2007-08-08,2007,en,90,"Action, Comedy, Crime",140000000,258097122,9.7321,6.484,3521,Brett Ratner,"Jackie Chan, Chris Tucker, Hiroyuki Sanada","After a botched assassination attempt, the mismatched duo finds themselves in Paris, struggling to retrieve a precious list of names, as the murderous crime syndicate's henchmen try their best to stop them. Once more, Lee and Carter must fight their way through dangerous gangsters; however, this time, the past has come back to haunt Lee. Will the boys get the job done once and for all?",Hit,Revenue >= 1.2x budget and decent ratings
45243,The Hangover Part II,2011-05-25,2011,en,102,Comedy,80000000,586764305,11.3784,6.497,10912,Todd Phillips,"Bradley Cooper, Ed Helms, Zach Galifianakis","The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",Hit,Revenue >= 1.2x budget and decent ratings
587792,Palm Springs,2020-07-10,2020,en,90,"Comedy, Romance, Science Fiction",5000000,1818417,9.9326,7.334,3434,Max Barbakow,"Andy Samberg, Cristin Milioti, J.K. Simmons","When carefree Nyles and reluctant maid of honor Sarah have a chance encounter at a Palm Springs wedding, things get complicated when they find themselves unable to escape the venue, themselves, or each other.",Moderate,At least broke even or decent ratings
37247,The Graduate,1967-12-21,1967,en,106,"Drama, Romance, Comedy",3000000,104945305,10.6082,7.634,3531,Mike Nichols,"Dustin Hoffman, Anne Bancroft, Katharine Ross",A disillusioned college graduate finds himself torn between his older lover and her daughter.,Blockbuster,"Revenue >= 2x budget (104945305 >= 6000000), strong user ratings"
417859,Puss in Boots,2011-10-27,2011,en,90,"Animation, Family, Fantasy, Adventure, Comedy, Action",130000000,554987477,10.872,6.581,4323,Chris Miller,"Antonio Banderas, Salma Hayek Pinault, Zach Galifianakis","Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots.",Hit,Revenue >= 1.2x budget and decent ratings
974262,Descendants: The Rise of Red,2024-07-11,2024,en,92,"Fantasy, Adventure, Family, Comedy",0,0,10.0651,6.776,441,Jennifer Phang,"Kylie Cantrall, Malia Baker, Ruby Rose Turner","After the Queen of Hearts incites a coup on Auradon, her rebellious daughter Red and Cinderella's perfectionist daughter Chloe join forces and travel back in time to try to undo the traumatic event that set Red's mother down her villainous path.",Average/Positive,Decent user score (no financials)
80295,14 and Under,1973-08-16,1973,de,87,"Comedy, Romance",0,0,8.9442,5.5,46,Ernst Hofbauer,"Harald Baerow, Ulrike Butz, Elke Deuringer","This episodic film is a close relative of Wolf Hartwig's schoolgirl report movies, made by the same people, in a similar style, around similar topics. However, this one specifically focuses on the coming-of-age aspects, to an extent that it also touches on delicate issues such as paedophilia.",Unknown,Insufficient financial data
8363,Superbad,2007-08-17,2007,en,113,Comedy,20000000,170800000,11.1755,7.259,7717,Greg Mottola,"Jonah Hill, Michael Cera, Christopher Mintz-Plasse",Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,Blockbuster,"Revenue >= 2x budget (170800000 >= 40000000), strong user ratings"
1321439,The Wrong Paris,2025-09-11,2025,en,107,"Romance, Comedy",0,0,9.9987,6.59,201,Janeen Damian,"Miranda Cosgrove, Pierson Fodé, Madison Pettis","Dawn thinks she's joining a dating show in Paris, France, only to land in Paris, Texas. She has an exit plan — until sparks fly with the cowboy bachelor.",Average/Positive,Decent user score (no financials)
